amp,motor_temp,ambient_temp,vib_x,vib_y,vib_z,timestamp,motor_id,operating_hours,status
0.181,40.91,49.61,-1.721,-0.18,-0.127,2026-04-18 08:45:00,MTR-02,4068,Warning
0.129,40.78,49.47,2.0,0.516,1.866,2026-04-18 08:50:00,MTR-02,4939,Warning
0.085,40.72,49.52,-2.0,-0.864,0.248,2026-04-18 08:55:00,MTR-03,2898,Warning
0.081,41.21,49.57,2.0,0.639,0.629,2026-04-18 09:00:00,MTR-01,3011,Warning
0.181,40.75,49.47,-2.0,-0.898,1.7,2026-04-18 09:05:00,MTR-03,3303,Warning
0.146,40.56,49.61,1.417,0.488,-0.638,2026-04-18 09:10:00,MTR-02,1525,Warning
0.199,40.69,49.47,-2.0,-0.993,1.025,2026-04-18 09:15:00,MTR-02,4801,Warning
0.111,41.13,49.52,2.0,0.585,-0.484,2026-04-18 09:20:00,MTR-02,4318,Warning
0.216,40.72,49.57,-0.896,-0.239,2.0,2026-04-18 09:25:00,MTR-02,2594,Warning
0.194,40.32,49.52,-1.42,-0.082,-0.158,2026-04-18 09:30:00,MTR-03,4704,Warning
0.107,41.1,49.57,2.0,0.571,1.651,2026-04-18 09:35:00,MTR-02,2665,Warning
0.042,41.24,49.52,-2.0,-0.986,0.518,2026-04-18 09:40:00,MTR-02,4849,Warning
0.09,40.78,49.57,2.0,0.614,-0.247,2026-04-18 09:45:00,MTR-02,3627,Warning
0.059,40.78,49.57,-1.268,-0.406,2.0,2026-04-18 09:50:00,MTR-01,3843,Warning
0.177,40.75,49.61,-0.653,0.125,-0.296,2026-04-18 09:55:00,MTR-02,4699,Warning
0.094,41.1,49.57,1.471,0.353,2.0,2026-04-18 10:00:00,MTR-01,4451,Warning
0.02,40.05,49.52,0.937,0.41,-0.596,2026-04-18 10:05:00,MTR-03,1484,Warning
0.155,40.64,49.66,1.231,0.315,2.0,2026-04-18 10:10:00,MTR-02,2981,Warning
0.151,40.75,49.61,-2.0,-0.774,0.118,2026-04-18 10:15:00,MTR-02,2727,Warning
0.159,40.59,49.57,2.0,0.631,0.335,2026-04-18 10:20:00,MTR-03,4196,Warning
0.146,40.86,49.66,-1.789,-0.663,2.0,2026-04-18 10:25:00,MTR-03,4784,Warning
0.181,40.61,49.52,-0.826,0.076,-0.259,2026-04-18 10:30:00,MTR-03,2966,Warning
0.168,40.69,49.57,2.0,0.629,1.077,2026-04-18 10:35:00,MTR-02,3527,Warning
0.094,40.75,49.61,-1.75,-0.643,2.0,2026-04-18 10:40:00,MTR-03,3049,Warning
0.225,40.13,49.57,-1.352,-0.065,-0.169,2026-04-18 10:45:00,MTR-03,3637,Warning
0.129,40.75,49.57,-0.331,-0.047,2.0,2026-04-18 10:50:00,MTR-03,3804,Warning
0.199,40.8,49.57,-2.0,-0.338,-0.072,2026-04-18 10:55:00,MTR-02,1835,Warning
0.059,40.61,49.61,2.0,0.637,0.571,2026-04-18 11:00:00,MTR-03,4807,Warning
0.146,39.99,49.61,-1.498,-0.502,2.0,2026-04-18 11:05:00,MTR-02,1575,Warning
0.081,40.67,49.66,-1.688,-0.169,-0.117,2026-04-18 11:10:00,MTR-02,4830,Warning
0.085,41.02,49.61,2.0,0.643,0.549,2026-04-18 11:15:00,MTR-01,2665,Warning
0.081,40.8,49.57,-1.366,-0.443,2.0,2026-04-18 11:20:00,MTR-02,1224,Warning
0.194,40.61,49.61,-1.446,-0.094,-0.159,2026-04-18 11:25:00,MTR-03,4188,Warning
0.111,40.8,49.66,2.0,0.593,1.498,2026-04-18 11:30:00,MTR-01,3350,Warning
0.042,40.64,49.57,-0.933,0.06,-0.243,2026-04-18 11:35:00,MTR-01,3650,Warning
0.138,40.89,49.66,2.0,0.532,1.792,2026-04-18 11:40:00,MTR-01,1227,Warning
0.194,40.8,49.75,-2.0,-1.01,0.82,2026-04-18 11:45:00,MTR-02,3072,Warning
0.107,40.4,49.61,1.521,0.513,-0.627,2026-04-18 11:50:00,MTR-02,1609,Warning
0.212,40.61,49.66,1.368,0.329,2.0,2026-04-18 11:55:00,MTR-03,2056,Warning
0.164,40.99,49.61,-2.0,-0.962,0.485,2026-04-18 12:00:00,MTR-01,1302,Warning
0.103,40.78,49.66,1.945,0.548,-0.601,2026-04-18 12:05:00,MTR-01,4530,Warning
0.172,40.51,49.71,0.781,0.211,2.0,2026-04-18 12:10:00,MTR-03,2389,Warning
0.164,32.44,49.66,-2.0,-0.856,0.252,2026-04-18 12:15:00,MTR-03,1629,Normal
0.098,40.72,49.66,1.437,0.348,2.0,2026-04-18 12:20:00,MTR-01,4716,Warning
0.094,40.94,49.61,-2.0,-0.911,0.356,2026-04-18 12:25:00,MTR-02,3866,Warning
0.111,39.89,49.57,2.0,0.606,-0.33,2026-04-18 12:30:00,MTR-03,1201,Warning
0.22,40.61,49.71,-0.847,-0.233,2.0,2026-04-18 12:35:00,MTR-03,2734,Warning
0.151,40.61,49.66,-1.975,-0.273,-0.089,2026-04-18 12:40:00,MTR-02,4213,Warning
0.081,40.8,49.61,2.0,0.637,0.856,2026-04-18 12:45:00,MTR-02,4526,Warning
0.081,41.3,49.66,-1.946,-0.747,2.0,2026-04-18 12:50:00,MTR-03,4587,Warning
0.12,40.75,49.75,-0.105,0.255,-0.401,2026-04-18 12:55:00,MTR-01,1472,Warning
0.0,40.94,49.71,2.0,0.511,1.889,2026-04-18 13:00:00,MTR-01,1842,Warning
0.172,40.83,49.66,-2.0,-1.003,1.015,2026-04-18 13:05:00,MTR-01,1478,Warning
0.146,40.72,49.71,2.0,0.629,1.047,2026-04-18 13:10:00,MTR-02,4839,Warning
0.072,40.75,49.75,-1.921,-0.738,2.0,2026-04-18 13:15:00,MTR-03,1178,Warning
0.072,41.24,49.71,-0.109,0.25,-0.384,2026-04-18 13:20:00,MTR-03,1942,Warning
0.081,40.75,49.66,2.0,0.551,1.695,2026-04-18 13:25:00,MTR-01,4192,Warning
0.142,40.72,49.66,-2.0,-0.833,-0.016,2026-04-18 13:30:00,MTR-02,4970,Warning
0.003,40.75,49.71,-0.912,0.075,-0.233,2026-04-18 13:35:00,MTR-01,3414,Warning
0.042,41.27,49.57,2.0,0.629,0.877,2026-04-18 13:40:00,MTR-02,1051,Warning
0.042,40.51,49.61,-1.68,-0.621,2.0,2026-04-18 13:45:00,MTR-02,1470,Warning
0.09,39.97,49.66,-0.799,0.091,-0.252,2026-04-18 13:50:00,MTR-02,4216,Warning
0.142,40.24,49.57,-1.534,-0.525,2.0,2026-04-18 13:55:00,MTR-02,3183,Warning
0.181,40.75,49.57,-0.874,0.077,-0.232,2026-04-18 14:00:00,MTR-01,2217,Warning
0.12,40.78,49.52,2.0,0.599,1.452,2026-04-18 14:05:00,MTR-01,3703,Warning
0.172,41.16,49.61,-2.0,-0.953,1.476,2026-04-18 14:10:00,MTR-03,1754,Warning
0.081,40.29,49.57,1.177,0.452,-0.603,2026-04-18 14:15:00,MTR-02,3499,Warning
0.251,40.75,49.52,0.403,0.137,2.0,2026-04-18 14:20:00,MTR-02,4656,Warning
0.068,42.88,49.57,-2.0,-0.47,-0.036,2026-04-18 14:25:00,MTR-03,1409,Warning
0.111,40.67,49.42,2.0,0.611,1.191,2026-04-18 14:30:00,MTR-01,1760,Warning
0.425,40.4,49.47,-2.0,-0.995,1.109,2026-04-18 14:35:00,MTR-02,1692,Warning
0.12,40.4,49.47,2.0,0.56,1.67,2026-04-18 14:40:00,MTR-01,2990,Warning
0.111,40.26,49.47,-2.0,-1.027,0.679,2026-04-18 14:45:00,MTR-03,1376,Warning
0.09,40.4,49.47,2.0,0.616,-0.113,2026-04-18 14:50:00,MTR-02,1885,Warning
0.133,40.32,49.33,-1.853,-0.703,2.0,2026-04-18 14:55:00,MTR-02,3381,Warning
0.216,40.16,49.47,0.394,0.362,-0.501,2026-04-18 15:00:00,MTR-03,4052,Warning
0.111,39.41,49.52,1.804,0.419,2.0,2026-04-18 15:05:00,MTR-01,1154,Warning
0.138,40.34,49.38,-2.0,-0.91,0.435,2026-04-18 15:10:00,MTR-02,2781,Warning
0.007,40.37,49.33,2.0,0.655,-0.431,2026-04-18 15:15:00,MTR-01,3889,Warning
0.246,40.75,49.38,-1.208,-0.263,2.0,2026-04-18 15:20:00,MTR-01,3881,Warning
0.181,41.43,49.28,2.0,0.641,0.168,2026-04-18 15:25:00,MTR-02,4942,Warning
0.033,40.94,49.28,-2.0,-0.919,1.093,2026-04-18 15:30:00,MTR-02,3285,Warning
0.164,41.32,49.19,2.0,0.669,-0.455,2026-04-18 15:35:00,MTR-03,3099,Warning
0.016,41.63,49.14,-2.0,-0.97,2.0,2026-04-18 15:40:00,MTR-02,2270,Warning
0.199,41.79,49.19,2.0,0.726,-0.716,2026-04-18 15:45:00,MTR-03,3203,Warning
0.077,42.15,49.14,-2.0,-0.907,2.0,2026-04-18 15:50:00,MTR-03,3881,Warning
0.059,42.52,49.09,2.0,0.71,-0.789,2026-04-18 15:55:00,MTR-01,1009,Warning
0.146,41.9,48.95,-2.0,-1.054,1.046,2026-04-18 16:00:00,MTR-03,4889,Warning
0.155,42.57,49.0,1.846,0.52,1.599,2026-04-18 16:05:00,MTR-02,2559,Warning
0.207,42.21,48.95,2.0,0.758,-0.797,2026-04-18 16:10:00,MTR-02,3065,Warning
0.22,43.17,48.81,-2.0,-0.921,2.0,2026-04-18 16:15:00,MTR-03,4853,Warning
0.12,42.18,48.77,2.0,0.646,-1.076,2026-04-18 16:20:00,MTR-03,4411,Warning
0.094,42.52,48.91,-1.67,-0.476,2.0,2026-04-18 16:25:00,MTR-02,1087,Warning
0.059,42.94,48.77,0.148,0.167,-0.582,2026-04-18 16:30:00,MTR-03,2446,Warning
0.059,42.57,48.62,1.683,0.61,1.574,2026-04-18 16:35:00,MTR-01,2479,Warning
0.129,43.05,48.77,-2.0,-1.155,1.571,2026-04-18 16:40:00,MTR-01,3563,Warning
0.042,42.69,48.62,1.619,0.548,-0.934,2026-04-18 16:45:00,MTR-02,2082,Warning
0.207,42.91,48.72,-2.0,-1.011,2.0,2026-04-18 16:50:00,MTR-02,3231,Warning
0.155,42.91,48.53,1.054,0.406,-0.777,2026-04-18 16:55:00,MTR-02,4111,Warning
0.146,43.94,48.67,1.246,0.547,1.956,2026-04-18 17:00:00,MTR-02,2231,Warning
0.0,43.03,48.62,-2.0,-1.196,1.165,2026-04-18 17:05:00,MTR-03,4308,Warning
0.774,43.63,48.48,2.0,0.725,-0.876,2026-04-18 17:10:00,MTR-03,4110,Warning
0.111,43.43,48.44,-0.653,0.003,2.0,2026-04-18 17:15:00,MTR-02,1561,Warning
0.164,43.11,48.39,-2.0,-0.993,0.42,2026-04-18 17:20:00,MTR-01,2606,Warning
0.177,43.8,48.44,2.0,0.173,-0.453,2026-04-18 17:25:00,MTR-01,4830,Warning
0.059,44.38,48.44,-1.992,-0.353,1.834,2026-04-18 17:30:00,MTR-03,4995,Warning
0.164,43.34,48.34,-0.415,0.01,0.677,2026-04-18 17:35:00,MTR-02,2754,Warning
0.277,45.0,48.29,1.932,0.036,1.468,2026-04-18 17:40:00,MTR-03,3958,Warning
0.103,43.48,48.34,-0.547,0.045,2.0,2026-04-18 17:45:00,MTR-02,2229,Warning
0.199,43.43,48.29,-1.642,0.181,0.151,2026-04-18 17:50:00,MTR-02,4418,Warning
0.22,42.71,48.34,2.0,0.084,0.852,2026-04-18 17:55:00,MTR-01,3257,Warning
0.129,43.48,48.29,-1.742,-0.438,2.0,2026-04-18 18:00:00,MTR-02,4925,Warning
0.177,43.97,48.25,0.319,0.405,0.03,2026-04-18 18:05:00,MTR-03,4949,Warning
0.216,44.67,48.15,-2.0,-0.478,1.991,2026-04-18 18:10:00,MTR-03,2350,Warning
0.124,43.63,48.15,-0.367,0.506,-0.386,2026-04-18 18:15:00,MTR-01,1986,Warning
0.133,43.4,48.2,0.847,-0.648,2.0,2026-04-18 18:20:00,MTR-01,4177,Warning
0.055,44.35,48.06,-2.0,-0.094,0.292,2026-04-18 18:25:00,MTR-01,4330,Warning
0.094,43.94,48.2,2.0,0.37,0.797,2026-04-18 18:30:00,MTR-01,1021,Warning
0.029,43.63,48.06,-2.0,-0.298,0.421,2026-04-18 18:35:00,MTR-02,2156,Warning
0.155,43.45,48.01,-0.733,-0.46,2.0,2026-04-18 18:40:00,MTR-02,2283,Warning
0.225,43.8,48.06,2.0,0.625,-0.395,2026-04-18 18:45:00,MTR-02,1348,Warning
0.146,43.89,47.97,1.696,0.652,-0.562,2026-04-18 18:50:00,MTR-02,3924,Warning
0.09,43.86,47.97,-2.0,-0.774,0.96,2026-04-18 18:55:00,MTR-01,2324,Warning
0.155,43.97,47.92,1.248,0.112,1.861,2026-04-18 19:00:00,MTR-01,2530,Warning
0.081,43.48,47.87,0.642,0.509,-0.218,2026-04-18 19:05:00,MTR-03,2470,Warning
0.212,44.06,47.82,-2.0,-0.793,2.0,2026-04-18 19:10:00,MTR-02,3660,Warning
0.142,43.74,47.78,2.0,0.576,0.301,2026-04-18 19:15:00,MTR-03,1009,Warning
0.081,43.14,47.82,-1.642,-0.155,0.381,2026-04-18 19:20:00,MTR-01,4059,Warning
0.103,44.09,47.78,-2.0,-0.816,0.965,2026-04-18 19:25:00,MTR-02,4317,Warning
0.246,45.0,47.92,1.095,0.164,1.895,2026-04-18 19:30:00,MTR-02,2133,Warning
0.077,44.5,47.78,1.432,0.589,-0.446,2026-04-18 19:35:00,MTR-02,1853,Warning
0.181,44.15,47.73,-2.0,-0.891,1.591,2026-04-18 19:40:00,MTR-02,2852,Warning
0.094,43.6,47.73,2.0,0.537,0.938,2026-04-18 19:45:00,MTR-01,4334,Warning
0.146,43.8,47.78,-0.59,0.134,0.189,2026-04-18 19:50:00,MTR-03,2534,Warning
0.0,44.09,47.64,-1.537,-0.549,2.0,2026-04-18 19:55:00,MTR-03,2886,Warning
0.233,43.03,47.78,2.0,0.667,-0.534,2026-04-18 20:00:00,MTR-02,3846,Warning
0.124,43.92,47.68,0.76,0.448,-0.209,2026-04-18 20:05:00,MTR-01,2928,Warning
0.072,44.06,47.68,-2.0,-0.849,2.0,2026-04-18 20:10:00,MTR-03,2197,Warning
0.05,41.16,47.64,2.0,0.662,0.312,2026-04-18 20:15:00,MTR-03,2573,Warning
0.081,44.38,47.68,-1.724,-0.289,0.465,2026-04-18 20:20:00,MTR-02,4956,Warning
0.081,44.26,47.73,-1.068,-0.36,2.0,2026-04-18 20:25:00,MTR-03,1266,Warning
0.172,43.89,47.68,2.0,0.644,-0.569,2026-04-18 20:30:00,MTR-01,3220,Warning
0.107,44.35,47.64,-2.0,-0.894,1.029,2026-04-18 20:35:00,MTR-03,3760,Warning
0.216,44.21,47.78,-2.0,-0.779,2.0,2026-04-18 20:40:00,MTR-02,1517,Warning
0.207,44.44,47.64,2.0,0.669,0.262,2026-04-18 20:45:00,MTR-02,3553,Warning
0.199,44.7,47.64,-1.423,-0.203,0.418,2026-04-18 20:50:00,MTR-01,3718,Warning
0.177,43.74,47.78,-1.334,-0.422,2.0,2026-04-18 20:55:00,MTR-03,2965,Warning
0.151,44.32,47.64,2.0,0.634,-0.574,2026-04-18 21:00:00,MTR-03,4978,Warning
0.22,45.3,47.68,-2.0,-0.924,1.105,2026-04-18 21:05:00,MTR-02,2660,Critical
0.138,45.48,47.64,1.934,0.501,1.325,2026-04-18 21:10:00,MTR-03,2309,Critical
0.129,44.91,47.68,-0.293,0.121,0.169,2026-04-18 21:15:00,MTR-01,4814,Warning
0.168,44.82,47.73,-2.0,-0.805,0.767,2026-04-18 21:20:00,MTR-03,1853,Warning
0.22,44.91,47.68,1.096,0.314,1.823,2026-04-18 21:25:00,MTR-02,1484,Warning
0.172,44.56,47.64,0.572,0.316,-0.1,2026-04-18 21:30:00,MTR-02,4752,Warning
0.199,44.67,47.59,-2.0,-0.719,2.0,2026-04-18 21:35:00,MTR-01,1902,Warning
0.107,44.35,47.73,2.0,0.687,-0.329,2026-04-18 21:40:00,MTR-01,1003,Warning
0.124,45.03,47.68,-2.0,-0.828,0.817,2026-04-18 21:45:00,MTR-01,1922,Critical
0.164,44.67,47.68,0.663,0.233,1.979,2026-04-18 21:50:00,MTR-03,3490,Warning
0.042,44.67,47.59,2.0,0.714,0.261,2026-04-18 21:55:00,MTR-02,4557,Warning
0.242,44.18,47.59,-2.0,-0.596,0.636,2026-04-18 22:00:00,MTR-01,2348,Warning
0.081,44.97,47.64,0.763,0.269,1.923,2026-04-18 22:05:00,MTR-03,4373,Warning
0.09,44.79,47.68,0.436,0.275,0.016,2026-04-18 22:10:00,MTR-03,1798,Warning
0.164,44.64,47.54,-1.999,-0.67,2.0,2026-04-18 22:15:00,MTR-01,1700,Warning
0.625,44.5,47.68,2.0,0.719,-0.243,2026-04-18 22:20:00,MTR-03,3876,Warning
0.107,44.79,47.59,0.646,0.262,1.998,2026-04-18 22:25:00,MTR-02,3019,Warning
0.124,44.67,47.64,2.0,0.737,0.009,2026-04-18 22:30:00,MTR-01,3343,Warning
0.107,44.97,47.59,-2.0,-0.763,0.731,2026-04-18 22:35:00,MTR-01,4735,Warning
0.207,44.67,47.54,1.264,0.411,1.677,2026-04-18 22:40:00,MTR-02,1546,Warning
0.155,45.03,47.54,-0.31,0.06,0.22,2026-04-18 22:45:00,MTR-02,2627,Critical
0.094,44.59,47.59,-0.965,-0.19,2.0,2026-04-18 22:50:00,MTR-01,4741,Warning
0.077,44.85,47.64,1.54,0.467,-0.377,2026-04-18 22:55:00,MTR-01,2419,Warning
0.142,44.76,47.59,-2.0,-0.793,2.0,2026-04-18 23:00:00,MTR-03,3012,Warning
0.142,45.3,47.64,0.018,0.12,2.0,2026-04-18 23:05:00,MTR-03,1631,Critical
0.059,44.64,47.59,1.724,0.492,-0.433,2026-04-18 23:10:00,MTR-01,4872,Warning
0.059,45.0,47.45,-2.0,-0.974,1.508,2026-04-18 23:15:00,MTR-01,3145,Warning
0.09,44.73,47.49,2.0,0.667,1.038,2026-04-18 23:20:00,MTR-02,2025,Warning
0.107,44.91,47.54,-0.25,0.04,0.223,2026-04-18 23:25:00,MTR-03,1261,Warning
0.199,45.3,47.4,-1.898,-0.592,2.0,2026-04-18 23:30:00,MTR-02,2858,Critical
0.055,44.88,47.64,2.0,0.728,-0.279,2026-04-18 23:35:00,MTR-03,4833,Warning
0.194,44.88,47.59,1.35,0.41,-0.31,2026-04-18 23:40:00,MTR-01,1266,Warning
0.151,44.79,47.4,-2.0,-0.878,1.986,2026-04-18 23:45:00,MTR-02,4035,Warning
0.003,44.91,47.45,2.0,0.783,0.396,2026-04-18 23:50:00,MTR-01,3208,Warning
0.05,45.12,47.4,-1.403,-0.327,0.494,2026-04-18 23:55:00,MTR-02,2485,Critical
0.0,43.89,47.45,-1.323,-0.291,2.0,2026-04-19 00:00:00,MTR-02,3904,Warning
0.22,45.24,47.4,2.0,0.682,-0.489,2026-04-19 00:05:00,MTR-03,1630,Critical
0.077,44.38,47.45,-2.0,-0.84,0.749,2026-04-19 00:10:00,MTR-02,2572,Warning
0.0,44.24,47.49,-2.0,-0.931,1.562,2026-04-19 00:15:00,MTR-02,1636,Warning
0.129,44.97,47.45,2.0,0.726,0.886,2026-04-19 00:20:00,MTR-02,3426,Warning
0.081,45.09,47.4,-0.828,-0.132,0.369,2026-04-19 00:25:00,MTR-02,4344,Critical
0.111,44.91,47.49,-1.552,-0.37,2.0,2026-04-19 00:30:00,MTR-03,4728,Warning
0.024,44.82,47.54,2.0,0.634,-0.551,2026-04-19 00:35:00,MTR-02,2483,Warning
0.242,44.97,47.4,-2.0,-1.005,1.148,2026-04-19 00:40:00,MTR-01,3963,Warning
0.072,45.21,47.45,1.874,0.627,1.304,2026-04-19 00:45:00,MTR-01,2615,Critical
0.124,44.64,47.49,0.043,0.091,0.152,2026-04-19 00:50:00,MTR-03,4613,Warning
0.094,44.85,47.54,-2.0,-0.823,0.746,2026-04-19 00:55:00,MTR-03,1940,Warning
0.068,44.97,47.49,0.823,0.392,1.878,2026-04-19 01:00:00,MTR-03,1570,Warning
0.0,44.82,47.45,0.21,0.12,0.104,2026-04-19 01:05:00,MTR-02,3136,Warning
0.0,44.76,47.4,-1.475,-0.338,2.0,2026-04-19 01:10:00,MTR-03,1160,Warning
0.0,45.09,47.4,1.546,0.424,-0.363,2026-04-19 01:15:00,MTR-01,3317,Critical
0.072,45.21,47.45,-1.982,-0.599,2.0,2026-04-19 01:20:00,MTR-01,1334,Critical
0.055,45.27,47.49,2.0,0.639,-0.549,2026-04-19 01:25:00,MTR-02,3758,Critical
0.0,44.88,47.4,-0.986,-0.226,0.43,2026-04-19 01:30:00,MTR-01,1162,Warning
0.0,45.57,47.4,-0.433,0.067,2.0,2026-04-19 01:35:00,MTR-01,1289,Critical
0.077,45.15,47.35,0.982,0.301,-0.167,2026-04-19 01:40:00,MTR-01,1290,Critical
0.0,45.36,47.4,-1.627,-0.385,2.0,2026-04-19 01:45:00,MTR-03,2596,Critical
0.072,45.84,47.45,1.045,0.304,-0.193,2026-04-19 01:50:00,MTR-02,2784,Critical
0.059,45.15,47.4,-1.597,-0.367,2.0,2026-04-19 01:55:00,MTR-02,2642,Critical
0.0,45.09,47.35,2.0,0.605,-0.572,2026-04-19 02:00:00,MTR-03,1813,Critical
0.0,44.18,47.4,-0.046,0.032,0.181,2026-04-19 02:05:00,MTR-03,3220,Warning
0.0,45.24,47.4,-1.93,-0.545,2.0,2026-04-19 02:10:00,MTR-03,4543,Critical
0.0,45.6,47.45,2.0,0.709,-0.426,2026-04-19 02:15:00,MTR-03,2837,Critical
0.072,45.27,47.4,-2.0,-0.996,0.946,2026-04-19 02:20:00,MTR-02,4679,Critical
0.0,44.64,47.35,2.0,0.766,0.973,2026-04-19 02:25:00,MTR-03,3020,Warning
0.0,44.5,47.4,-2.0,-0.868,0.754,2026-04-19 02:30:00,MTR-02,4754,Warning
0.0,45.24,47.45,2.0,0.726,1.099,2026-04-19 02:35:00,MTR-03,1730,Critical
0.0,45.51,47.4,2.0,0.589,-0.571,2026-04-19 02:40:00,MTR-01,4910,Critical
0.0,45.18,47.45,-2.0,-0.995,1.583,2026-04-19 02:45:00,MTR-02,2691,Critical
0.151,44.67,47.35,2.0,0.801,-0.013,2026-04-19 02:50:00,MTR-02,4165,Warning
0.251,44.67,47.4,-2.0,-0.984,0.888,2026-04-19 02:55:00,MTR-03,1209,Warning
0.094,44.38,47.54,1.666,0.64,1.418,2026-04-19 03:00:00,MTR-02,2374,Warning
0.024,44.56,47.4,-0.244,-0.039,0.237,2026-04-19 03:05:00,MTR-02,3634,Warning
0.103,45.3,47.45,-1.708,-0.402,2.0,2026-04-19 03:10:00,MTR-01,4387,Critical
0.059,45.15,47.4,2.0,0.693,-0.492,2026-04-19 03:15:00,MTR-01,3651,Critical
0.133,45.15,47.45,0.68,0.196,-0.051,2026-04-19 03:20:00,MTR-02,3149,Critical
0.338,45.12,47.49,-2.0,-0.642,2.0,2026-04-19 03:25:00,MTR-02,3541,Critical
0.103,45.0,47.35,2.0,0.772,-0.236,2026-04-19 03:30:00,MTR-03,1655,Warning
0.146,45.3,47.45,-2.0,-0.804,0.712,2026-04-19 03:35:00,MTR-03,3441,Critical
0.22,45.03,47.31,-0.626,0.044,2.0,2026-04-19 03:40:00,MTR-01,1338,Critical
0.129,44.94,47.45,2.0,0.624,-0.562,2026-04-19 03:45:00,MTR-03,1971,Warning
0.068,45.63,47.4,-2.0,-0.998,0.895,2026-04-19 03:50:00,MTR-01,1914,Critical
0.059,44.62,47.45,-2.0,-0.858,2.0,2026-04-19 03:55:00,MTR-02,2136,Warning
0.155,45.15,47.31,2.0,0.847,0.299,2026-04-19 04:00:00,MTR-02,2349,Critical
0.081,45.15,47.35,-1.489,-0.468,0.536,2026-04-19 04:05:00,MTR-02,1823,Critical
0.107,44.97,47.4,-1.406,-0.248,2.0,2026-04-19 04:10:00,MTR-03,2975,Warning
0.068,44.67,47.45,2.0,0.712,-0.498,2026-04-19 04:15:00,MTR-03,2326,Warning
0.225,45.6,47.31,-2.0,-0.939,0.792,2026-04-19 04:20:00,MTR-02,1847,Critical
0.129,44.91,47.4,0.17,0.313,2.0,2026-04-19 04:25:00,MTR-01,3388,Warning
0.151,45.12,47.4,2.0,0.839,0.732,2026-04-19 04:30:00,MTR-02,4372,Critical
0.22,44.35,47.4,-0.687,-0.203,0.361,2026-04-19 04:35:00,MTR-02,2818,Warning
0.029,45.3,47.35,-1.882,-0.496,2.0,2026-04-19 04:40:00,MTR-02,3973,Critical
0.107,45.51,47.31,2.0,0.787,-0.245,2026-04-19 04:45:00,MTR-02,1526,Critical
0.22,45.72,47.35,-2.0,-0.753,0.669,2026-04-19 04:50:00,MTR-01,1585,Critical
0.172,45.09,47.4,-1.094,-0.089,2.0,2026-04-19 04:55:00,MTR-02,2098,Critical
0.081,44.85,47.45,2.0,0.718,-0.458,2026-04-19 05:00:00,MTR-02,3416,Warning
0.286,45.51,47.31,1.803,0.422,-0.438,2026-04-19 05:05:00,MTR-03,3856,Critical
0.129,45.3,47.4,-2.0,-1.083,1.273,2026-04-19 05:10:00,MTR-01,4864,Critical
0.22,45.36,47.45,1.362,0.605,1.564,2026-04-19 05:15:00,MTR-01,4676,Critical
0.016,44.7,47.4,1.136,0.285,-0.208,2026-04-19 05:20:00,MTR-03,2931,Warning
0.09,45.09,47.45,-2.0,-0.96,1.805,2026-04-19 05:25:00,MTR-03,2967,Critical
0.19,44.85,47.4,2.0,0.848,0.811,2026-04-19 05:30:00,MTR-03,1356,Warning
0.02,45.33,47.45,-1.363,-0.2,2.0,2026-04-19 05:35:00,MTR-03,4156,Critical
0.164,45.3,47.31,-2.0,-0.91,0.78,2026-04-19 05:40:00,MTR-01,2039,Critical
0.055,44.94,47.35,0.122,0.317,2.0,2026-04-19 05:45:00,MTR-03,2638,Warning
0.124,45.39,47.4,1.737,0.396,-0.428,2026-04-19 05:50:00,MTR-01,4057,Critical
0.007,45.12,47.31,-2.0,-1.016,1.627,2026-04-19 05:55:00,MTR-03,3213,Critical
0.085,45.21,47.35,2.0,0.862,0.746,2026-04-19 06:00:00,MTR-01,2460,Critical
0.0,45.12,47.4,-0.771,-0.234,0.377,2026-04-19 06:05:00,MTR-01,4567,Critical
0.0,45.12,47.35,-1.81,-0.433,2.0,2026-04-19 06:10:00,MTR-03,1923,Critical
0.0,45.24,47.4,2.0,0.777,-0.369,2026-04-19 06:15:00,MTR-02,4855,Critical
0.0,45.75,47.45,1.545,0.356,-0.382,2026-04-19 06:20:00,MTR-03,1086,Critical
0.055,45.09,47.31,-2.0,-1.023,1.651,2026-04-19 06:25:00,MTR-02,4770,Critical
0.037,45.03,47.35,2.0,0.86,0.806,2026-04-19 06:30:00,MTR-02,1833,Critical
0.0,45.03,47.4,-0.629,-0.214,0.347,2026-04-19 06:35:00,MTR-02,4167,Critical
0.0,45.51,47.49,-1.737,-0.388,2.0,2026-04-19 06:40:00,MTR-03,4413,Critical
0.068,44.82,47.45,2.0,0.664,-0.548,2026-04-19 06:45:00,MTR-02,4505,Warning
0.0,45.12,47.4,-2.0,-1.102,1.231,2026-04-19 06:50:00,MTR-01,1397,Critical
0.0,45.09,47.35,-1.62,-0.302,2.0,2026-04-19 06:55:00,MTR-01,4558,Critical
0.0,44.85,47.59,2.0,0.542,-0.587,2026-04-19 07:00:00,MTR-02,2596,Warning
0.0,44.35,47.45,-2.0,-0.981,1.77,2026-04-19 07:05:00,MTR-03,1383,Warning
0.0,43.97,47.49,2.0,0.876,0.18,2026-04-19 07:10:00,MTR-03,1701,Warning
0.055,45.12,47.45,-2.0,-0.779,0.663,2026-04-19 07:15:00,MTR-02,1853,Critical
0.02,45.03,47.49,-0.36,0.187,2.0,2026-04-19 07:20:00,MTR-01,4378,Critical
